order_id,order_date,customer_id,region,category,product_name,quantity,unit_price,revenue,cost,profit,discount_pct,payment_method,customer_segment
ORD-10209,2024-04-13,CUST-3561,North,Clothing,T-Shirt,5,29.17,145.84,70.17,75.67,0.0,Bank Transfer,Consumer
ORD-10210,2024-09-10,CUST-1293,East,Home & Garden,Plant Pot,1,39.6,39.6,27.28,12.32,10.0,PayPal,Consumer
ORD-10211,2024-08-14,CUST-1703,North,Home & Garden,Lamp,3,54.02,162.07,74.03,88.04,5.0,Debit Card,Consumer
ORD-10212,2024-04-21,CUST-1314,North,Clothing,Jacket,1,59.76,59.76,37.7,22.06,0.0,Bank Transfer,Business
ORD-10213,2025-05-24,CUST-1194,South,Clothing,T-Shirt,6,39.77,238.63,101.01,137.62,0.0,Credit Card,Consumer
ORD-10214,2025-04-17,CUST-1799,North,Electronics,Phone,14,246.51,3451.1,1576.53,1874.57,0.0,Bank Transfer,Enterprise
ORD-10215,2024-04-08,CUST-2490,North,Clothing,Dress,1,58.12,58.12,36.15,21.97,5.0,Bank Transfer,Consumer
ORD-10216,2024-06-01,CUST-3844,South,Clothing,T-Shirt,4,35.61,121.09,60.58,60.51,5.0,Debit Card,Consumer
ORD-10217,2024-12-03,CUST-2465,North,Clothing,T-Shirt,4,42.07,252.39,168.22,84.17,10.0,PayPal,Consumer
ORD-10218,2024-06-11,CUST-1752,North,Electronics,Laptop,1,182.89,155.46,92.04,63.42,0.0,Bank Transfer,Consumer
ORD-10219,2024-06-09,CUST-1474,North,Home & Garden,Curtains,2,58.93,100.18,58.06,42.12,0.0,PayPal,Consumer
ORD-10220,2025-02-01,CUST-1276,West,Electronics,Camera,2,228.93,457.86,225.35,232.51,0.0,PayPal,Consumer
ORD-10221,2024-10-03,CUST-2742,East,Sports,Running Shoes,2,106.72,213.44,123.8,89.64,0.0,Credit Card,Consumer
ORD-10222,2025-05-18,CUST-1724,South,Electronics,Camera,2,375.23,750.46,505.26,245.2,0.0,Credit Card,Consumer
ORD-10223,2025-01-26,CUST-3192,West,Books,Biography,2,23.59,47.18,26.79,20.39,10.0,Debit Card,Consumer
ORD-10224,2024-05-14,CUST-2345,North,Clothing,Sneakers,1,69.66,69.66,29.76,39.9,0.0,Debit Card,Business
ORD-10225,2024-07-13,CUST-1641,South,Clothing,Sneakers,3,29.96,76.39,45.89,30.5,0.0,Bank Transfer,Consumer
ORD-10226,2025-02-04,CUST-1292,West,Electronics,Laptop,1,266.48,1896.8496116534286,165.41,101.07,0.0,Credit Card,Consumer
ORD-10227,2024-02-02,CUST-1889,East,Electronics,Phone,1,218.69,218.69,150.88,67.81,0.0,PayPal,Consumer
ORD-10228,2025-04-04,CUST-1976,West,Electronics,Tablet,3,130.22,390.67,235.13,155.54,5.0,PayPal,Business
ORD-10229,2025-04-14,CUST-3564,West,Electronics,Camera,1,283.82,283.82,130.03,153.79,5.0,Bank Transfer,Business
ORD-10230,2025-01-09,CUST-2164,North,Home & Garden,Rug,3,84.26,252.77,118.38,134.39,10.0,Credit Card,Consumer
ORD-10231,2024-01-22,CUST-1987,West,Electronics,Phone,1,253.91,,108.2,145.71,0.0,Debit Card,Business
ORD-10232,2024-02-07,CUST-2850,West,Home & Garden,Lamp,3,63.48,190.45,114.38,76.07,,Bank Transfer,Consumer
ORD-10233,2024-08-17,CUST-3021,South,Electronics,Headphones,1,296.73,296.73,,134.22,0.0,PayPal,Consumer
ORD-10234,2024-12-30,CUST-3849,West,Sports,Running Shoes,1,80.22,120.33,73.63,46.7,0.0,Credit Card,Consumer
ORD-10235,2025-03-13,CUST-1555,North,Clothing,T-Shirt,1,67.35,67.35,29.85,37.5,0.0,Debit Card,Consumer
ORD-10236,2024-10-09,CUST-1903,East,Electronics,Camera,3,213.05,639.16,274.53,364.63,0.0,Debit Card,Business
ORD-10237,2024-01-27,CUST-3786,North,Clothing,Jeans,3,51.05,153.14,102.26,50.88,5.0,PayPal,Consumer
ORD-10238,2024-08-13,CUST-2402,North,Electronics,Phone,2,240.24,480.48,269.46,211.02,0.0,PayPal,Business
ORD-10239,2024-10-03,CUST-2216,East,Electronics,Camera,3,246.78,740.33,449.18,291.15,0.0,PayPal,Consumer
ORD-10240,2024-10-10,CUST-1621,South,Clothing,T-Shirt,1,52.69,52.69,27.05,25.64,15.0,PayPal,Consumer
ORD-10241,2025-04-25,CUST-2984,East,Home & Garden,Curtains,3,86.11,258.34,119.07,139.27,0.0,Debit Card,Consumer
ORD-10242,2025-03-28,CUST-2926,South,Sports,Running Shoes,1,90.58,90.58,57.1,33.48,15.0,Credit Card,Consumer
ORD-10243,2025-05-30,CUST-2481,South,Clothing,Jeans,4,55.98,223.9,100.67,123.23,0.0,Debit Card,Enterprise
ORD-10244,2025-06-30,CUST-2048,North,Books,Biography,1,27.37,,9.65,13.62,0.0,PayPal,Consumer
ORD-10245,2024-07-10,CUST-2164,East,Books,Textbook,1,17.04,14.49,6.33,8.16,0.0,Credit Card,Consumer
ORD-10246,2024-02-18,CUST-1466,West,Sports,Dumbbell,2,50.99,101.98,49.7,52.28,0.0,Debit Card,Enterprise
ORD-10247,2025-05-26,CUST-3146,East,Clothing,Jacket,8,54.03,432.25,268.8,163.45,0.0,Credit Card,Consumer
ORD-10248,2024-01-17,CUST-2752,East,Electronics,Laptop,6,259.05,1554.31,636.34,917.97,15.0,Debit Card,Consumer
ORD-10249,2024-06-20,CUST-3888,South,Electronics,Laptop,1,238.89,203.05,126.3,76.75,,Credit Card,Consumer
ORD-10250,2024-08-07,CUST-1501,South,Home & Garden,Curtains,2,72.82,145.64,64.08,81.56,10.0,Debit Card,Enterprise
ORD-10251,2024-06-06,CUST-2269,South,Clothing,Dress,1,30.26,25.72,13.26,12.46,10.0,Debit Card,Business
ORD-10252,2025-04-21,CUST-3368,West,Electronics,Camera,3,406.13,1218.39,581.83,636.56,0.0,Bank Transfer,Business
ORD-10253,2024-02-15,CUST-3034,East,Clothing,Sneakers,6,56.27,337.59,208.35,129.24,0.0,PayPal,Business
ORD-10254,2025-01-07,CUST-1013,South,Electronics,Laptop,3,259.71,,361.88,417.26,20.0,Bank Transfer,Business
ORD-10255,2025-06-01,CUST-3661,South,Home & Garden,Curtains,1,33.37,28.37,14.95,13.42,5.0,Debit Card,Business
ORD-10256,2024-04-08,CUST-1907,South,Electronics,Laptop,1,193.1,193.1,82.12,110.98,0.0,PayPal,Consumer
ORD-10257,2024-02-06,CUST-3318,East,Home & Garden,Rug,6,53.7,,188.52,133.66,5.0,Debit Card,Consumer
ORD-10258,2024-10-06,CUST-1671,South,Home & Garden,Rug,1,42.43,42.43,27.79,14.64,5.0,Bank Transfer,Consumer
ORD-10259,2024-12-14,CUST-3467,East,Electronics,Tablet,2,317.92,953.75,437.9,515.85,0.0,Credit Card,Business
ORD-10260,2025-05-11,CUST-2919,South,Clothing,Sneakers,4,41.64,166.56,72.36,94.2,0.0,Credit Card,Business
ORD-10261,2024-10-28,CUST-1171,South,Home & Garden,Rug,1,39.88,39.88,16.9,22.98,5.0,PayPal,Consumer
ORD-10262,2024-06-29,CUST-1930,West,Electronics,Phone,7,200.14,1190.83,724.41,466.42,0.0,Bank Transfer,Consumer
ORD-10263,2024-04-08,CUST-3475,South,Electronics,Laptop,2,366.98,733.97,324.83,409.14,0.0,Bank Transfer,Consumer
ORD-10264,2024-04-25,CUST-1059,West,Electronics,Camera,1,274.65,274.65,143.06,131.59,0.0,Debit Card,Business
ORD-10265,2024-07-09,CUST-2773,North,Clothing,Jeans,6,49.92,254.61,175.64,78.97,,PayPal,Consumer
ORD-10266,2024-09-09,CUST-3500,North,Clothing,T-Shirt,1,45.95,45.95,27.64,18.31,0.0,Credit Card,Business
ORD-10267,2024-06-09,CUST-1186,South,Electronics,Phone,1,113.64,96.59,65.81,30.78,0.0,Bank Transfer,Consumer
ORD-10268,2024-09-12,CUST-3569,East,Clothing,T-Shirt,1,27.0,27.0,18.89,8.11,0.0,Debit Card,Consumer
ORD-10269,2024-11-18,CUST-2239,East,Electronics,Laptop,1,333.67,500.51,311.28,189.23,15.0,PayPal,Consumer
ORD-10270,2024-05-07,CUST-3404,North,Sports,Yoga Mat,2,120.11,240.21,111.77,128.44,5.0,Bank Transfer,Business
ORD-10271,2024-01-18,CUST-3886,North,Electronics,Phone,1,130.26,130.26,74.05,56.21,5.0,Bank Transfer,Consumer
ORD-10272,2024-11-18,CUST-3233,East,Sports,Tennis Racket,5,115.78,868.36,424.17,444.19,0.0,Credit Card,Consumer
ORD-10273,2024-10-14,CUST-1534,North,Clothing,Jeans,2,70.96,141.92,84.2,57.72,5.0,Bank Transfer,Consumer
ORD-10274,2024-06-03,CUST-1056,South,Home & Garden,Lamp,16,59.1,803.73,473.79,329.94,0.0,Credit Card,Enterprise
ORD-10275,2025-05-04,CUST-3404,South,Clothing,T-Shirt,3,32.9,98.71,52.69,46.02,0.0,Bank Transfer,Consumer
ORD-10276,2025-01-20,CUST-1726,East,Home & Garden,Curtains,2,73.23,146.45,79.84,66.61,0.0,Debit Card,Consumer
ORD-10277,2024-04-13,CUST-1717,North,Clothing,Sneakers,3,40.04,120.11,53.26,66.85,0.0,Debit Card,Business
ORD-10278,2025-01-27,CUST-3635,North,Home & Garden,Lamp,1,59.33,59.33,31.05,28.28,0.0,Debit Card,Consumer
ORD-10279,2024-09-02,CUST-3430,South,Clothing,Jeans,1,47.88,47.88,20.53,27.35,0.0,PayPal,Business
ORD-10280,2024-06-24,CUST-3759,North,Clothing,Jeans,1,44.69,37.99,24.0,13.99,0.0,PayPal,Consumer
ORD-10281,2024-02-08,CUST-1788,South,Clothing,Dress,2,59.88,119.76,57.88,61.88,0.0,Debit Card,Consumer
ORD-10282,2025-04-21,CUST-1639,West,Sports,Tennis Racket,3,62.47,187.42,130.46,56.96,5.0,Debit Card,Enterprise
ORD-10283,2025-06-21,CUST-2121,North,Home & Garden,Rug,4,81.36,276.62,138.07,138.55,5.0,Debit Card,Enterprise
ORD-10284,2025-02-11,CUST-2062,North,Electronics,Phone,1,317.1,317.1,166.64,150.46,0.0,Credit Card,Consumer
ORD-10285,2025-06-08,CUST-1518,North,Home & Garden,Tool Set,4,68.42,232.61,111.25,121.36,20.0,Debit Card,Consumer
ORD-10286,2025-05-20,CUST-1760,West,Home & Garden,Lamp,3,80.45,241.34,109.38,131.96,0.0,PayPal,Consumer
ORD-10287,2024-02-05,CUST-2742,North,Books,Textbook,8,25.84,206.75,104.66,102.09,0.0,Credit Card,Consumer
ORD-10288,2024-01-20,CUST-1184,West,Sports,Bicycle,1,99.36,99.36,61.8,37.56,0.0,Debit Card,Consumer
ORD-10289,2024-11-16,CUST-2012,South,Home & Garden,Lamp,1,65.69,98.54,67.84,30.7,5.0,PayPal,Consumer
ORD-10290,2025-05-26,CUST-1586,South,Electronics,Headphones,6,308.52,1851.13,831.13,1020.0,20.0,Credit Card,Business
ORD-10291,2025-02-03,CUST-1736,North,Home & Garden,Plant Pot,8,37.94,303.54,179.14,124.4,0.0,Credit Card,Consumer
ORD-10292,2025-04-15,CUST-3373,East,Clothing,Dress,7,53.47,374.32,213.27,161.05,5.0,PayPal,Consumer
ORD-10293,2024-05-22,CUST-2594,East,Books,Novel,3,22.79,68.36,37.21,31.15,0.0,PayPal,Business
ORD-10294,2024-04-01,CUST-2216,South,Electronics,Camera,1,306.43,306.43,169.5,136.93,0.0,Credit Card,Business
ORD-10295,2024-12-19,CUST-1572,South,Electronics,Phone,2,283.73,851.18,547.06,304.12,10.0,PayPal,Consumer
ORD-10296,2024-02-20,CUST-1568,South,Electronics,Tablet,2,290.88,581.76,335.79,245.97,0.0,Credit Card,Consumer
ORD-10297,2024-07-08,CUST-1933,South,Home & Garden,Plant Pot,2,73.49,124.93,57.57,67.36,20.0,Credit Card,Business
ORD-10298,2024-05-04,CUST-3101,South,Books,Novel,3,19.52,58.56,26.85,31.71,0.0,Credit Card,Business
ORD-10299,2024-05-29,CUST-2612,South,Electronics,Camera,3,178.27,534.8,232.04,302.76,0.0,Credit Card,Consumer
ORD-10300,2024-11-09,CUST-2042,East,Home & Garden,Plant Pot,5,33.97,254.81,168.04,86.77,15.0,Debit Card,Consumer
ORD-10301,2024-12-07,CUST-2666,North,Home & Garden,Plant Pot,7,37.8,396.95,256.31,140.64,0.0,PayPal,Business
ORD-10302,2024-10-31,CUST-1099,South,Home & Garden,Lamp,1,59.81,59.81,33.31,26.5,0.0,Debit Card,Consumer
ORD-10303,2024-02-23,CUST-2618,South,Clothing,Jeans,4,45.52,182.09,108.39,73.7,0.0,Debit Card,Enterprise
ORD-10304,2025-03-19,CUST-2472,North,Sports,Bicycle,2,100.09,200.17,131.85,68.32,0.0,Debit Card,Consumer
ORD-10305,2024-09-20,CUST-1511,South,Electronics,Phone,1,205.67,205.67,95.57,110.1,0.0,Debit Card,Consumer
ORD-10306,2024-02-22,CUST-3854,North,Home & Garden,Plant Pot,3,25.41,76.24,30.95,45.29,,Credit Card,Consumer
ORD-10307,2024-01-05,CUST-1473,North,Electronics,Phone,2,298.46,4442.0432550242795,347.57,249.36,0.0,Credit Card,Consumer
ORD-10308,2024-04-12,CUST-1036,West,Clothing,Dress,1,59.22,59.22,30.24,28.98,10.0,Credit Card,Consumer
ORD-10309,2024-07-14,CUST-3959,South,Sports,Tennis Racket,1,47.13,40.06,19.32,20.74,0.0,Bank Transfer,Business
ORD-10310,2024-12-15,CUST-1633,South,Electronics,Camera,3,357.97,1610.86,796.1,814.76,0.0,Credit Card,Business
ORD-10311,2024-02-16,CUST-2446,West,Electronics,Headphones,1,164.52,164.52,71.28,93.24,0.0,Debit Card,Consumer
ORD-10312,2024-09-25,CUST-3981,North,Home & Garden,Lamp,2,97.68,195.35,107.16,88.19,10.0,Bank Transfer,Business
ORD-10313,2025-01-04,CUST-3253,West,Clothing,Jacket,1,60.37,60.37,28.48,31.89,10.0,Bank Transfer,Consumer
ORD-10314,2024-04-15,CUST-1993,North,Clothing,T-Shirt,1,49.0,310.4604178278785,27.73,21.27,0.0,Bank Transfer,Consumer
ORD-10315,2024-04-29,CUST-2756,East,Electronics,Headphones,7,132.54,927.79,456.56,471.23,0.0,Credit Card,Business
ORD-10316,2024-02-27,CUST-1921,East,Electronics,Laptop,1,289.26,289.26,116.18,173.08,0.0,Debit Card,Consumer
ORD-10317,2024-12-11,CUST-1601,West,Clothing,Jeans,3,37.75,169.89,76.49,93.4,10.0,Credit Card,Consumer
ORD-10318,2025-04-18,CUST-2746,East,Electronics,Laptop,2,249.21,498.42,256.88,241.54,20.0,PayPal,Consumer
ORD-10319,2024-04-26,CUST-1408,South,Sports,Tennis Racket,4,92.83,371.31,220.98,150.33,10.0,Bank Transfer,Business
ORD-10320,2024-05-06,CUST-3894,East,Electronics,Tablet,4,110.97,443.86,290.01,153.85,5.0,PayPal,Consumer
ORD-10321,2025-01-27,CUST-2190,North,Clothing,Dress,3,44.55,133.64,91.84,41.8,0.0,Bank Transfer,Consumer
ORD-10322,2024-02-27,CUST-2095,East,Electronics,Camera,2,213.95,427.89,270.44,157.45,0.0,Bank Transfer,Consumer
ORD-10323,2025-05-27,CUST-2837,North,Electronics,Laptop,1,265.1,265.1,132.68,132.42,5.0,PayPal,Consumer
ORD-10324,2024-04-05,CUST-3864,East,Home & Garden,Rug,1,54.46,54.46,34.45,20.01,0.0,PayPal,Business
ORD-10325,2024-04-27,CUST-2202,East,Home & Garden,Plant Pot,4,59.47,237.9,140.7,97.2,10.0,Credit Card,Consumer
ORD-10326,2025-05-02,CUST-1036,West,Electronics,Headphones,3,320.85,962.56,507.56,455.0,0.0,PayPal,Consumer
ORD-10327,2024-08-24,CUST-3419,South,Electronics,Camera,2,241.64,483.29,285.25,198.04,0.0,PayPal,Consumer
ORD-10328,2024-09-28,CUST-2309,East,Electronics,Laptop,6,315.4,1892.42,992.18,900.24,0.0,Debit Card,Consumer
ORD-10329,2024-07-07,CUST-2279,North,Home & Garden,Curtains,2,48.48,82.41,54.46,27.95,0.0,PayPal,Business
ORD-10330,2025-03-22,CUST-1340,North,Clothing,Dress,2,31.46,597.6638965444771,32.44,30.49,15.0,Credit Card,Consumer
ORD-10331,2024-09-03,CUST-2413,South,Electronics,Headphones,2,239.4,478.79,308.06,170.73,0.0,Bank Transfer,Consumer
ORD-10332,2024-03-16,CUST-2973,East,Clothing,Jeans,4,18.3,73.21,38.03,35.18,15.0,Bank Transfer,Enterprise
ORD-10333,2024-06-02,CUST-3609,East,Home & Garden,Plant Pot,3,40.73,103.86,44.5,59.36,20.0,Debit Card,Consumer
ORD-10334,2025-03-10,CUST-1398,East,Sports,Tennis Racket,1,69.11,69.11,47.59,21.52,0.0,Credit Card,Consumer
ORD-10335,2024-03-26,CUST-1363,North,Books,Textbook,2,34.16,68.31,45.82,22.49,0.0,Bank Transfer,Business
ORD-10336,2024-10-11,CUST-1724,East,Electronics,Phone,1,116.07,116.07,61.35,54.72,15.0,Debit Card,Consumer
ORD-10337,2024-08-07,CUST-2673,North,Electronics,Tablet,7,342.7,2398.91,1361.53,1037.38,15.0,Bank Transfer,Enterprise
ORD-10338,2024-03-09,CUST-1869,North,Electronics,Phone,1,275.03,275.03,140.7,134.33,0.0,Credit Card,Business
ORD-10339,2024-02-16,CUST-3333,North,Home & Garden,Plant Pot,4,72.39,289.55,182.42,107.13,10.0,PayPal,Enterprise
ORD-10340,2024-04-03,CUST-3569,East,Books,Novel,4,20.06,80.23,37.09,43.14,0.0,Debit Card,Consumer
ORD-10341,2025-03-28,CUST-3506,South,Clothing,Jeans,3,38.83,116.48,73.77,42.71,0.0,PayPal,Consumer
ORD-10342,2024-07-22,CUST-3109,North,Electronics,Headphones,1,283.12,240.65,165.07,75.58,20.0,Credit Card,Business
ORD-10343,2024-08-05,CUST-3301,East,Clothing,Jacket,5,42.0,210.0,136.58,73.42,0.0,Credit Card,Enterprise
ORD-10344,2025-04-18,CUST-2697,South,Electronics,Tablet,4,263.42,1053.68,709.06,344.62,20.0,Bank Transfer,Enterprise
ORD-10345,2025-03-07,CUST-2615,West,Electronics,Laptop,6,316.36,1898.15,,1009.44,0.0,Bank Transfer,Business
ORD-10346,2024-12-06,CUST-3565,South,Clothing,Jacket,1,33.55,50.33,28.56,21.77,10.0,Debit Card,Business
ORD-10347,2024-10-15,CUST-1139,North,Electronics,Camera,1,330.87,330.87,165.15,165.72,15.0,Bank Transfer,
ORD-10348,2024-09-10,CUST-3923,West,Electronics,Tablet,1,313.85,313.85,163.33,150.52,0.0,Bank Transfer,Consumer
ORD-10349,2024-12-22,CUST-2311,North,Home & Garden,Tool Set,5,47.87,359.04,193.32,165.72,0.0,Credit Card,Consumer
ORD-10350,2024-01-23,CUST-1483,East,Electronics,Tablet,1,411.42,411.42,174.64,236.78,0.0,Credit Card,
ORD-10351,2025-06-05,CUST-3746,South,Electronics,Camera,2,234.27,398.25,179.39,218.86,0.0,Debit Card,Consumer
ORD-10352,2024-04-09,CUST-2778,North,Electronics,Tablet,9,258.02,2322.17,958.87,1363.3,0.0,PayPal,Consumer
ORD-10353,2024-06-28,CUST-2139,East,Sports,Bicycle,3,94.81,241.75,97.55,144.2,15.0,Debit Card,Consumer
ORD-10354,2024-08-10,CUST-1274,North,Home & Garden,Tool Set,4,56.0,224.0,102.12,121.88,15.0,Credit Card,Enterprise
ORD-10355,2025-03-17,CUST-1359,West,Electronics,Camera,1,242.24,242.24,124.52,117.72,0.0,Credit Card,Consumer
ORD-10356,2024-11-20,CUST-3259,North,Clothing,T-Shirt,6,44.33,,269.37,129.59,10.0,Debit Card,Consumer
ORD-10357,2025-05-30,CUST-2588,South,Electronics,Camera,1,213.53,213.53,132.19,81.34,0.0,Debit Card,Business
ORD-10358,2024-01-16,CUST-1160,East,Home & Garden,Rug,7,37.73,264.12,173.41,90.71,0.0,PayPal,Business
ORD-10359,2024-12-01,CUST-2986,North,Home & Garden,Plant Pot,6,91.19,820.72,357.97,462.75,0.0,Credit Card,Consumer
ORD-10360,2024-09-14,CUST-1499,South,Sports,Running Shoes,1,85.94,85.94,34.91,51.03,0.0,Bank Transfer,Consumer
ORD-10361,2025-05-11,CUST-2333,West,Clothing,Jeans,4,29.23,116.94,66.04,50.9,0.0,Credit Card,Consumer
ORD-10362,2024-06-08,CUST-2516,East,Books,Novel,1,19.43,,9.26,7.25,0.0,Bank Transfer,Consumer
ORD-10363,2025-04-19,CUST-1709,South,Books,Biography,6,23.88,143.25,93.24,50.01,0.0,Bank Transfer,Consumer
ORD-10364,2025-01-14,CUST-1597,East,Sports,Bicycle,3,75.05,225.15,156.9,68.25,0.0,Bank Transfer,Business
ORD-10365,2025-06-28,CUST-3207,West,Clothing,T-Shirt,3,55.12,140.55,64.4,76.15,0.0,PayPal,Business
ORD-10366,2025-03-02,CUST-3013,North,Clothing,Jacket,2,49.96,99.92,62.79,37.13,15.0,Debit Card,Business
ORD-10367,2024-09-24,CUST-2279,South,Clothing,Sneakers,2,29.89,59.77,27.97,31.8,10.0,Bank Transfer,Consumer
ORD-10368,2025-02-20,CUST-1859,North,Electronics,Tablet,1,229.4,229.4,92.56,136.84,0.0,Debit Card,Consumer
ORD-10369,2024-06-16,CUST-2522,West,Electronics,Headphones,1,166.8,141.78,66.6,75.18,0.0,Bank Transfer,Consumer
ORD-10370,2024-02-12,CUST-1155,East,Home & Garden,Plant Pot,3,61.72,185.17,124.25,60.92,0.0,PayPal,Consumer
ORD-10371,2024-10-11,CUST-3884,West,Home & Garden,Lamp,1,86.13,86.13,47.16,38.97,15.0,Bank Transfer,Business
ORD-10372,2025-01-31,CUST-3501,West,Sports,Bicycle,3,73.56,220.67,147.38,73.29,5.0,Debit Card,Enterprise
ORD-10373,2024-01-12,CUST-3882,North,Electronics,Laptop,2,248.33,496.66,320.45,176.21,0.0,PayPal,Consumer
ORD-10374,2024-10-28,CUST-3263,North,Electronics,Camera,4,239.17,956.66,396.54,560.12,0.0,Debit Card,Enterprise
ORD-10375,2024-09-09,CUST-3554,North,Home & Garden,Plant Pot,8,29.14,233.16,98.89,134.27,0.0,Debit Card,Enterprise
ORD-10376,2025-05-13,CUST-1463,South,Clothing,Jacket,3,56.12,168.37,105.28,63.09,0.0,Debit Card,Consumer
ORD-10377,2024-02-04,CUST-3515,East,Electronics,Camera,1,289.54,289.54,152.54,137.0,5.0,Bank Transfer,Consumer
ORD-10378,2024-03-30,CUST-1593,East,Books,Biography,1,15.88,15.88,7.97,7.91,0.0,PayPal,Consumer
ORD-10379,2025-02-21,CUST-2876,South,Home & Garden,Curtains,3,63.06,189.17,108.07,81.1,0.0,PayPal,Consumer
ORD-10380,2024-04-24,CUST-3821,South,Clothing,Jeans,5,52.03,260.16,138.06,122.1,15.0,PayPal,Consumer
ORD-10381,2024-07-14,CUST-2278,East,Sports,Tennis Racket,2,54.51,92.66,44.19,48.47,0.0,Credit Card,Consumer
ORD-10382,2025-05-15,CUST-3698,North,Home & Garden,Tool Set,8,62.86,502.89,233.74,269.15,15.0,Credit Card,Enterprise
ORD-10383,2025-05-07,CUST-3038,North,Home & Garden,Lamp,2,66.34,132.68,84.7,47.98,0.0,PayPal,Consumer
ORD-10384,2024-03-15,CUST-1742,East,Sports,Running Shoes,1,69.11,69.11,28.99,40.12,0.0,Bank Transfer,Consumer
ORD-10385,2025-02-16,CUST-2414,South,Electronics,Headphones,1,287.05,287.05,141.94,145.11,10.0,Credit Card,
ORD-10386,2025-01-10,CUST-1376,West,Home & Garden,Lamp,5,66.5,332.52,221.8,110.72,0.0,Bank Transfer,Business
ORD-10387,2025-02-23,CUST-3879,South,Electronics,Tablet,11,248.28,2731.03,1214.53,1516.5,0.0,Bank Transfer,Consumer
ORD-10388,2024-10-03,CUST-1524,East,Electronics,Laptop,6,189.19,1135.17,773.64,361.53,0.0,Credit Card,Consumer
ORD-10389,2025-01-28,CUST-3158,East,Sports,Dumbbell,1,71.21,71.21,35.75,35.46,0.0,Debit Card,Business
ORD-10390,2025-04-01,CUST-2163,North,Clothing,T-Shirt,1,45.65,45.65,28.43,17.22,0.0,Debit Card,Business
ORD-10391,2024-07-10,CUST-3241,North,Home & Garden,Curtains,9,44.7,341.95,206.2,135.75,0.0,Debit Card,Enterprise
ORD-10392,2024-04-08,CUST-1063,North,Sports,Dumbbell,3,69.43,208.28,118.45,89.83,0.0,Credit Card,Consumer
ORD-10393,2024-04-05,CUST-2711,North,Books,Novel,5,14.25,71.24,44.95,26.29,0.0,Bank Transfer,Business
ORD-10394,2024-07-08,CUST-3571,South,Sports,Bicycle,2,93.91,159.65,89.3,70.35,20.0,Credit Card,Consumer
ORD-10395,2024-02-06,CUST-3957,East,Clothing,Dress,4,35.35,141.42,59.48,81.94,,PayPal,Enterprise
ORD-10396,2025-01-03,CUST-1600,East,Electronics,Laptop,1,214.06,214.06,131.75,82.31,0.0,Bank Transfer,Consumer
ORD-10397,2025-06-08,CUST-1686,East,Electronics,Headphones,1,205.71,174.85,112.02,62.83,15.0,Credit Card,Consumer
ORD-10398,2024-10-05,CUST-1269,North,Clothing,Jeans,1,43.72,43.72,19.81,23.91,0.0,Bank Transfer,Consumer
ORD-10399,2024-08-04,CUST-3585,East,Clothing,Jeans,5,50.46,252.29,160.31,91.98,0.0,Credit Card,Consumer
ORD-10400,2024-09-29,CUST-3600,South,Clothing,Dress,2,51.82,103.64,60.25,43.39,0.0,PayPal,Consumer
ORD-10401,2024-03-02,CUST-2514,West,Home & Garden,Curtains,1,37.76,37.76,25.58,12.18,0.0,PayPal,Consumer
ORD-10402,2024-12-07,CUST-3215,West,Books,Novel,2,15.96,47.87,26.83,21.04,0.0,PayPal,Consumer
ORD-10403,2025-01-31,CUST-3748,East,Home & Garden,Rug,1,20.39,20.39,14.24,6.15,10.0,Debit Card,Consumer
ORD-10404,2024-01-19,CUST-2080,East,Home & Garden,Tool Set,3,80.54,241.62,,113.62,15.0,PayPal,Business
ORD-10405,2024-06-25,CUST-2703,North,Electronics,Tablet,2,323.07,549.22,220.11,329.11,0.0,Debit Card,Consumer
ORD-10406,2025-01-30,CUST-2533,North,Electronics,Headphones,1,230.91,230.91,98.12,132.79,5.0,Bank Transfer,Business
ORD-10407,2025-03-20,CUST-3060,West,Electronics,Headphones,4,278.14,1112.56,657.32,455.24,15.0,Bank Transfer,Business
ORD-10408,2024-08-20,CUST-3979,South,Home & Garden,Tool Set,1,73.86,73.86,46.38,27.48,0.0,Bank Transfer,Consumer
ORD-10409,2024-03-16,CUST-2699,South,Electronics,Headphones,1,278.8,278.8,158.64,120.16,5.0,Credit Card,Consumer
ORD-10410,2024-09-21,CUST-3440,West,Home & Garden,Plant Pot,2,71.39,142.77,75.89,66.88,0.0,Credit Card,Business
ORD-10411,2025-03-30,CUST-3827,East,Clothing,T-Shirt,2,24.29,48.57,33.6,14.97,5.0,Debit Card,Consumer
ORD-10412,2025-01-18,CUST-1040,North,Electronics,Camera,1,268.73,268.73,131.94,136.79,0.0,Debit Card,Consumer
ORD-10413,2025-05-20,CUST-1878,North,Electronics,Headphones,2,250.5,501.0,251.79,249.21,20.0,Debit Card,Consumer
ORD-10414,2025-01-01,CUST-3595,North,Clothing,Jacket,4,62.36,249.46,128.67,120.79,5.0,Credit Card,Consumer
ORD-10415,2024-05-23,CUST-3519,East,Clothing,Jacket,2,35.89,71.78,49.54,22.24,0.0,Credit Card,Consumer
ORD-10416,2024-03-09,CUST-1619,South,Home & Garden,Curtains,18,59.65,1073.7,593.57,480.13,0.0,Bank Transfer,Enterprise
ORD-10417,2024-04-08,CUST-3660,West,Home & Garden,Lamp,2,62.55,125.1,62.57,62.53,,PayPal,Business
ORD-10418,2025-01-30,CUST-2817,East,Clothing,T-Shirt,2,53.88,107.75,70.79,36.96,0.0,PayPal,Business
