customer_id,signup_date,last_active_date,monthly_spend,total_orders,support_tickets,plan_type,region,satisfaction_score,churned
C-50329,2024-11-21,2025-06-30,34.59,45,2,Basic,Europe,9.0,False
C-50330,2022-06-06,2023-04-04,85.11,15,2,Pro,North America,7.0,False
C-50331,2022-08-30,2024-01-14,34.0,41,1,Basic,Europe,8.0,False
C-50332,2022-09-23,2023-08-06,34.35,22,1,Basic,Asia Pacific,9.0,True
C-50333,2024-06-07,2025-06-05,23.16,23,1,Basic,North America,7.0,False
C-50334,2023-06-08,2024-07-10,197.63,25,0,Enterprise,Latin America,9.0,False
C-50335,2024-03-08,2024-06-24,27.53,9,0,Basic,Europe,9.0,True
C-50336,2022-07-26,2024-09-27,66.46,53,2,Pro,Europe,6.0,False
C-50337,2022-07-09,2023-11-30,34.26,34,0,Basic,Asia Pacific,6.0,True
C-50338,2024-06-06,2024-07-06,30.67,0,0,Basic,North America,7.0,True
C-50339,2022-09-14,2024-04-18,28.45,32,0,Basic,North America,6.0,False
C-50340,2022-12-14,2024-06-25,24.62,37,3,Basic,North America,8.0,False
C-50341,2023-12-18,2025-06-30,17.69,59,0,Basic,Asia Pacific,7.0,False
C-50342,2023-06-14,2023-07-22,49.44,1,3,Pro,Asia Pacific,8.0,False
C-50343,2022-12-29,2023-06-06,25.81,15,4,Basic,North America,6.0,False
C-50344,2024-07-05,2024-12-10,70.75,17,1,Pro,Latin America,7.0,True
C-50345,2022-10-14,2023-01-06,76.65,11,3,Pro,Europe,5.0,False
C-50346,2022-07-12,2023-12-21,16.03,44,1,Basic,Latin America,8.0,False
C-50347,2023-04-19,2023-10-31,193.62,18,1,Enterprise,Europe,9.0,False
C-50348,2022-07-05,2022-11-21,86.41,5,1,Pro,Latin America,5.0,False
C-50349,2022-08-11,2022-09-10,26.1,1,2,Basic,North America,6.0,False
C-50350,2024-10-30,2025-06-30,72.38,32,7,Pro,Europe,7.0,True
C-50351,2023-01-29,2025-06-30,31.34,91,2,Basic,Asia Pacific,10.0,False
C-50352,2022-07-30,2023-10-03,197.9,20,0,Enterprise,Europe,8.0,False
C-50353,2023-08-06,2025-02-23,67.27,38,3,Pro,Latin America,6.0,False
C-50354,2023-09-27,2023-10-29,70.01,0,2,Pro,Asia Pacific,7.0,False
C-50355,2022-11-15,2023-07-08,26.32,20,1,Basic,Europe,7.0,False
C-50356,2024-08-02,2025-06-30,34.05,16,3,Basic,Latin America,9.0,False
C-50357,2024-08-08,2024-12-26,28.32,12,1,Basic,Latin America,5.0,False
C-50358,2024-02-09,2024-04-07,33.52,4,0,Basic,Asia Pacific,6.0,False
C-50359,2023-12-28,2025-03-15,35.77,22,0,Basic,North America,9.0,True
C-50360,2023-03-20,2024-01-07,29.69,14,0,Basic,Latin America,7.0,True
C-50361,2022-11-23,2023-11-20,34.28,19,3,Basic,Europe,7.0,False
C-50362,2024-06-16,2024-07-16,19.69,1,2,Basic,North America,7.0,False
C-50363,2023-02-15,2025-06-30,271.73,84,1,Enterprise,Asia Pacific,6.0,False
C-50364,2023-05-25,2024-06-23,32.73,29,3,Basic,North America,6.0,True
C-50365,2024-01-19,2024-06-15,237.09,11,0,Enterprise,Latin America,7.0,False
C-50366,2022-08-13,2023-04-29,21.8,18,3,Basic,Asia Pacific,9.0,False
C-50367,2023-11-29,2024-02-09,23.47,6,0,Basic,Latin America,7.0,False
C-50368,2023-04-05,2024-11-05,36.22,41,2,Basic,Europe,6.0,True
C-50369,2022-09-10,2024-12-24,60.45,51,3,Pro,North America,8.0,False
C-50370,2023-07-10,2023-08-12,102.96,2,3,Pro,Latin America,5.0,False
C-50371,2023-04-25,2024-07-23,70.04,26,0,Pro,Asia Pacific,6.0,True
C-50372,2023-05-25,2023-11-03,22.42,10,3,Basic,Asia Pacific,9.0,True
C-50373,2022-08-10,2023-06-22,63.35,24,1,Pro,Europe,7.0,False
C-50374,2024-06-06,2025-06-30,32.66,28,0,Basic,Asia Pacific,8.0,False
C-50375,2024-11-04,2025-06-30,45.15,11,1,Pro,Europe,7.0,True
C-50376,2023-01-09,2023-03-14,30.75,4,3,Basic,North America,7.0,True
C-50377,2023-12-07,2024-09-09,23.49,8,1,Basic,Europe,9.0,False
C-50378,2023-01-16,2023-06-05,31.71,7,2,Basic,Asia Pacific,7.0,False
C-50379,2022-09-26,2025-06-30,86.88,97,2,Pro,Latin America,8.0,False
C-50380,2023-05-01,2025-06-30,23.55,57,0,Basic,Asia Pacific,8.0,False
C-50381,2023-11-07,2023-12-28,82.26,2,1,Pro,North America,7.0,True
C-50382,2024-07-27,2025-03-06,41.9,13,0,Basic,Latin America,8.0,False
C-50383,2022-06-28,2023-03-12,104.75,12,1,Pro,Latin America,6.0,False
C-50384,2024-03-10,2024-06-13,17.98,8,4,Basic,Latin America,7.0,True
C-50385,2023-10-19,2024-02-08,166.61,9,3,Enterprise,North America,7.0,False
C-50386,2023-12-11,2024-01-10,73.46,3,2,Pro,Asia Pacific,8.0,False
C-50387,2024-01-31,2024-09-26,26.24,22,1,Basic,Asia Pacific,10.0,False
C-50388,2023-10-22,2024-02-22,217.83,12,2,Enterprise,Asia Pacific,8.0,False
C-50389,2024-12-11,2025-03-18,40.98,2,0,Basic,North America,5.0,True
C-50390,2024-01-30,2025-06-30,23.3,47,2,Basic,North America,8.0,True
C-50391,2024-09-06,2025-06-30,30.31,27,2,Basic,North America,6.0,True
C-50392,2023-04-30,2024-01-10,24.15,20,4,Basic,North America,5.0,False
C-50393,2023-03-02,2025-06-30,74.98,88,0,Pro,Europe,7.0,False
C-50394,2022-11-18,2024-05-18,57.13,27,1,Pro,North America,9.0,False
C-50395,2024-07-08,2025-06-30,212.36,44,3,Enterprise,Europe,6.0,False
C-50396,2023-08-24,2024-05-25,87.28,18,1,Pro,North America,5.0,False
C-50397,2022-11-03,2023-07-27,78.42,17,3,Pro,Europe,6.0,True
C-50398,2024-10-26,2025-06-30,43.99,68,2,Basic,Europe,8.0,False
C-50399,2023-11-16,2023-12-31,28.01,5,0,Basic,Europe,7.0,False
C-50400,2024-02-10,2025-01-23,61.57,21,1,Pro,Latin America,7.0,False
C-50401,2023-03-30,2025-06-30,84.13,67,2,Pro,Latin America,6.0,True
C-50402,2024-07-12,2024-12-09,94.0,9,2,Pro,Europe,7.0,False
C-50403,2024-07-02,2025-05-20,72.67,11,1,Pro,Asia Pacific,9.0,False
C-50404,2023-03-14,2023-12-25,61.87,25,0,Pro,Latin America,7.0,False
C-50405,2025-01-27,2025-04-29,30.37,6,2,Basic,Europe,7.0,False
C-50406,2023-02-16,2025-06-30,83.15,79,1,Pro,Latin America,7.0,False
C-50407,2024-02-21,2024-07-10,21.43,15,1,Basic,Latin America,7.0,False
C-50408,2025-01-20,2025-06-30,69.5,70,1,Pro,Latin America,9.0,False
C-50409,2023-11-30,2025-06-30,28.9,53,1,Basic,Europe,8.0,False
C-50410,2023-03-10,2023-04-12,72.69,2,0,Pro,Latin America,5.0,False
C-50411,2022-09-11,2023-11-30,26.54,30,2,Basic,Europe,10.0,False
C-50412,2023-10-19,2023-11-18,87.04,2,1,Pro,North America,6.0,False
C-50413,2023-11-17,2025-01-15,99.5,29,1,Pro,Asia Pacific,5.0,False
C-50414,2024-04-16,2024-07-21,,4,3,Basic,Europe,7.0,False
C-50415,2024-03-04,2024-07-21,220.34,7,1,Enterprise,Asia Pacific,6.0,False
C-50416,2022-08-01,2024-07-04,77.18,44,3,Pro,Europe,5.0,True
C-50417,2024-03-17,2025-06-30,76.06,72,1,Pro,Latin America,9.0,False
C-50418,2022-07-02,2022-08-14,82.0,1,3,Pro,Latin America,7.0,False
C-50419,2023-08-23,2025-06-30,32.78,39,2,Basic,Latin America,9.0,True
C-50420,2023-12-19,2024-02-19,197.74,8,1,Enterprise,North America,5.0,False
C-50421,2024-03-13,2024-08-19,206.92,12,1,Enterprise,Asia Pacific,8.0,False
C-50422,2024-02-08,2025-06-30,26.05,45,2,Basic,Asia Pacific,6.0,True
C-50423,2023-04-05,2023-10-29,97.99,12,0,Pro,North America,6.0,False
C-50424,2024-12-14,2025-01-13,90.85,4,5,Pro,Europe,,True
C-50425,2023-04-17,2023-07-07,77.7,3,1,Pro,Asia Pacific,8.0,True
C-50426,2023-12-21,2024-05-11,217.59,7,0,Enterprise,Europe,8.0,False
C-50427,2023-02-14,2023-04-22,119.6,6,2,Pro,Europe,8.0,False
C-50428,2025-01-15,2025-05-13,26.26,8,1,Basic,Asia Pacific,6.0,False
C-50429,2023-04-19,2023-05-19,33.69,1,5,Basic,Europe,6.0,False
C-50430,2022-08-22,2023-05-28,260.57,17,1,Enterprise,Latin America,8.0,False
C-50431,2023-03-31,2025-06-30,215.83,120,3,Enterprise,Asia Pacific,9.0,False
C-50432,2024-04-12,2024-06-01,180.77,5,4,Enterprise,Latin America,5.0,False
C-50433,2024-01-07,2024-07-06,76.72,13,1,Pro,Latin America,7.0,False
C-50434,2023-06-04,2025-06-30,30.69,76,0,Basic,North America,5.0,False
C-50435,2024-05-28,2025-04-26,57.03,23,2,Pro,Latin America,8.0,False
C-50436,2024-07-22,2025-06-30,31.54,33,1,Basic,Europe,6.0,False
C-50437,2024-01-29,2025-06-30,86.08,38,1,Pro,Europe,7.0,False
C-50438,2022-10-07,2025-06-30,19.2,72,3,Basic,North America,6.0,False
C-50439,2024-02-25,2025-03-18,102.61,26,4,Pro,Latin America,8.0,True
C-50440,2024-08-08,2025-06-30,232.63,45,0,Enterprise,North America,8.0,False
C-50441,2024-08-07,2024-10-25,82.04,7,2,Pro,Europe,6.0,False
C-50442,2024-05-25,2024-08-03,285.35,7,0,Enterprise,Asia Pacific,9.0,False
C-50443,2024-06-22,2024-10-23,31.86,5,2,Basic,Asia Pacific,6.0,True
C-50444,2023-02-16,2023-10-16,19.25,13,4,Basic,Latin America,7.0,True
C-50445,2023-10-29,2023-11-28,18.53,2,0,Basic,Europe,7.0,False
C-50446,2024-08-07,2024-09-06,82.98,2,1,Pro,Latin America,5.0,False
C-50447,2022-08-15,2023-02-01,28.85,19,1,Basic,Europe,8.0,False
C-50448,2023-10-06,2025-02-07,226.1,28,0,Enterprise,Asia Pacific,7.0,False
C-50449,2023-04-21,2024-05-13,150.82,10,2,Enterprise,North America,7.0,False
C-50450,2023-06-02,2024-06-24,217.41,22,0,Enterprise,Europe,6.0,False
C-50451,2024-12-21,2025-06-30,99.16,17,1,Pro,Latin America,8.0,False
C-50452,2022-12-30,2024-03-17,23.88,34,1,Basic,Europe,7.0,False
C-50453,2024-02-06,2024-04-13,34.03,3,1,Basic,North America,10.0,True
C-50454,2022-10-09,2025-06-13,211.29,60,1,Enterprise,Europe,9.0,False
C-50455,2024-08-07,2024-09-17,28.11,3,0,Basic,Asia Pacific,8.0,False
C-50456,2024-05-06,2024-09-30,32.14,2,1,Basic,Europe,7.0,True
C-50457,2023-08-02,2023-09-01,92.77,5,0,Pro,North America,8.0,False
C-50458,2022-12-22,2023-11-25,237.19,25,0,Enterprise,North America,8.0,False
C-50459,2024-02-09,2025-05-05,64.38,32,3,Pro,Latin America,9.0,True
C-50460,2024-11-28,2024-12-28,72.0,3,2,Pro,Latin America,7.0,True
C-50461,2022-06-23,2022-08-16,35.22,4,3,Basic,Europe,6.0,False
C-50462,2023-01-17,2023-09-22,102.46,11,1,Pro,Asia Pacific,8.0,False
C-50463,2024-11-19,2025-06-30,255.89,281,3,Enterprise,Europe,8.0,False
C-50464,2024-06-26,2024-12-11,47.98,11,1,Pro,North America,6.0,False
C-50465,2023-01-10,2023-04-25,31.79,4,4,Basic,North America,7.0,True
C-50466,2024-06-21,2024-09-19,245.76,6,4,Enterprise,Latin America,6.0,False
C-50467,2023-02-24,2023-04-29,35.39,8,1,Basic,Europe,5.0,False
C-50468,2024-05-24,2025-01-06,29.6,15,0,Basic,North America,3.0,True
C-50469,2024-04-07,2025-01-24,106.01,15,2,Pro,Asia Pacific,7.0,False
C-50470,2024-08-14,2024-12-06,,12,3,Basic,Latin America,6.0,False
C-50471,2024-07-20,2025-06-30,36.23,80,1,Basic,Europe,6.0,False
C-50472,2024-02-04,2024-09-10,21.94,9,0,Basic,North America,7.0,False
C-50473,2024-04-20,2024-06-29,72.26,2,0,Pro,Asia Pacific,8.0,False
C-50474,2023-08-06,2025-06-30,87.05,58,1,Pro,Latin America,6.0,False
C-50475,2025-01-25,2025-06-30,30.13,8,2,Basic,Europe,5.0,True
C-50476,2023-04-28,2025-05-03,217.04,38,0,Enterprise,Latin America,4.0,False
C-50477,2023-07-07,2024-09-06,24.77,36,1,Basic,Europe,7.0,True
C-50478,2023-10-28,2024-06-15,34.38,14,0,Basic,North America,7.0,False
C-50479,2023-08-23,2024-05-29,77.71,19,0,Pro,Europe,10.0,False
C-50480,2024-10-13,2025-06-30,27.28,52,1,Basic,Latin America,8.0,False
C-50481,2022-08-16,2023-09-15,73.65,32,2,Pro,Latin America,6.0,False
C-50482,2024-11-07,2025-06-30,35.87,84,0,Basic,North America,8.0,False
C-50483,2023-11-03,2024-02-10,233.58,9,2,Enterprise,Europe,7.0,False
C-50484,2022-12-27,2023-03-31,30.35,8,0,Basic,North America,7.0,False
C-50485,2022-07-14,2023-01-22,69.17,18,0,Pro,Latin America,9.0,False
C-50486,2022-07-29,2024-10-16,31.14,50,3,Basic,Europe,6.0,True
C-50487,2024-08-21,2025-03-01,28.25,15,2,Basic,Asia Pacific,7.0,False
C-50488,2024-02-13,2024-03-27,93.97,5,1,Pro,North America,8.0,True
C-50489,2024-06-20,2025-06-30,173.68,33,2,Enterprise,North America,7.0,False
C-50490,2022-07-21,2022-12-03,37.26,7,1,Basic,North America,6.0,True
C-50491,2023-11-26,2023-12-30,207.54,2,0,Enterprise,North America,6.0,False
C-50492,2024-05-23,2024-06-22,78.54,3,2,Pro,Asia Pacific,6.0,False
C-50493,2024-06-11,2024-07-11,61.52,0,3,Pro,Latin America,6.0,False
C-50494,2023-07-16,2024-03-09,48.56,18,3,Pro,Latin America,7.0,False
C-50495,2022-10-25,2023-04-24,26.52,12,2,Basic,North America,8.0,False
C-50496,2023-12-12,2025-01-01,,29,0,Pro,Latin America,7.0,False
C-50497,2022-07-28,2023-01-26,25.16,13,0,Basic,Europe,9.0,False
C-50498,2025-01-21,2025-04-20,38.14,8,0,Basic,North America,8.0,True
C-50499,2023-10-31,2023-11-30,31.85,1,0,Basic,Latin America,6.0,True
C-50500,2023-08-03,2023-10-12,81.15,10,0,Pro,Europe,6.0,False
C-50501,2024-07-02,2024-11-16,150.79,9,1,Enterprise,Asia Pacific,8.0,False
C-50502,2023-11-12,2025-06-30,130.18,45,2,Enterprise,Europe,9.0,False
C-50503,2024-11-30,2024-12-30,164.0,0,1,Enterprise,Europe,5.0,False
C-50504,2024-11-02,2025-06-30,71.23,57,3,Pro,Asia Pacific,6.0,False
C-50505,2022-08-25,2023-09-24,38.9,14,2,Basic,Latin America,6.0,True
C-50506,2022-06-26,2024-02-25,30.98,44,1,Basic,North America,8.0,True
C-50507,2023-03-01,2024-04-10,73.2,36,1,Pro,Latin America,5.0,False
C-50508,2023-03-15,2024-07-24,169.64,34,0,Enterprise,Asia Pacific,5.0,False
C-50509,2023-04-02,2023-05-03,55.17,3,1,Pro,Asia Pacific,6.0,False
C-50510,2024-06-01,2025-06-30,104.38,91,2,Pro,Europe,3.0,False
C-50511,2023-11-14,2024-03-07,294.5,4,0,Enterprise,Asia Pacific,6.0,True
C-50512,2023-04-11,2025-01-10,49.39,47,0,Pro,North America,10.0,True
C-50513,2023-03-11,2023-09-09,27.89,16,2,Basic,Asia Pacific,8.0,False
C-50514,2024-07-25,2024-11-08,19.87,2,4,Basic,Latin America,7.0,False
C-50515,2022-11-03,2022-12-13,36.15,5,1,Basic,North America,9.0,False
C-50516,2024-11-30,2025-01-26,36.24,3,1,Basic,Latin America,10.0,False
C-50517,2025-01-27,2025-06-30,164.53,39,2,Enterprise,North America,8.0,False
C-50518,2023-12-16,2024-01-15,67.46,2,6,Pro,Asia Pacific,7.0,True
C-50519,2024-04-30,2025-06-30,221.44,75,0,Enterprise,Asia Pacific,6.0,False
C-50520,2024-02-15,2025-06-30,69.19,59,3,Pro,Asia Pacific,5.0,False
C-50521,2023-09-16,2023-11-23,58.64,2,2,Pro,North America,6.0,False
C-50522,2023-11-04,2024-07-20,188.31,28,3,Enterprise,Asia Pacific,9.0,False
C-50523,2024-11-27,2025-06-30,227.41,45,4,Enterprise,Asia Pacific,8.0,False
C-50524,2024-08-10,2025-06-28,80.28,25,3,Pro,Asia Pacific,7.0,False
C-50525,2023-10-17,2023-12-28,188.97,6,1,Enterprise,Latin America,8.0,False
C-50526,2025-01-08,2025-06-30,24.38,22,1,Basic,Europe,5.0,False
C-50527,2024-10-07,2024-12-11,91.89,4,0,Pro,Asia Pacific,6.0,False
C-50528,2024-08-14,2025-06-30,32.02,39,2,Basic,Latin America,9.0,True
C-50529,2022-07-14,2022-12-08,80.61,14,0,Pro,Asia Pacific,5.0,False
C-50530,2022-08-22,2023-07-05,91.89,16,2,Pro,North America,8.0,False
C-50531,2022-08-22,2022-12-22,184.84,8,0,Enterprise,Europe,3.0,True
C-50532,2023-06-07,2023-08-31,74.38,7,1,Pro,Asia Pacific,6.0,False
C-50533,2023-04-11,2023-07-20,39.08,7,2,Basic,Europe,7.0,False
C-50534,2023-11-16,2025-06-30,78.52,102,4,Pro,Europe,9.0,False
C-50535,2023-04-24,2024-01-31,190.86,16,1,Enterprise,Europe,6.0,True
C-50536,2025-01-01,2025-06-30,31.25,23,1,Basic,Europe,9.0,False
C-50537,2024-07-22,2025-03-06,32.24,17,3,Basic,Latin America,5.0,True
C-50538,2024-10-24,2025-06-30,86.7,37,0,Pro,North America,6.0,False
C-50539,2024-11-28,2024-12-28,91.01,0,1,Pro,Europe,9.0,False
C-50540,2023-09-23,2023-12-21,25.07,10,1,Basic,Latin America,8.0,False
C-50541,2023-07-01,2024-04-20,29.25,17,1,Basic,Asia Pacific,7.0,False
C-50542,2022-11-18,2023-09-25,92.3,26,1,Pro,Europe,8.0,False
C-50543,2023-12-13,2024-04-23,26.4,9,1,Basic,Latin America,7.0,False
C-50544,2022-10-13,2023-01-13,26.46,2,2,Basic,Asia Pacific,7.0,True
C-50545,2022-08-15,2023-01-17,99.91,14,0,Pro,Asia Pacific,10.0,True
C-50546,2023-11-19,2024-10-24,73.72,20,2,Pro,Asia Pacific,7.0,False
C-50547,2022-06-06,2022-07-09,33.67,0,2,Basic,Europe,8.0,False
C-50548,2024-09-16,2025-02-08,35.9,8,2,Basic,Latin America,7.0,False
C-50549,2024-03-17,2025-06-30,243.6,88,1,Enterprise,Europe,7.0,False
C-50550,2022-11-05,2024-05-04,211.0,34,2,Enterprise,North America,6.0,False
C-50551,2024-11-08,2025-02-05,37.71,7,0,Basic,Latin America,4.0,True
C-50552,2022-09-05,2022-12-08,31.92,8,1,Basic,North America,7.0,True
C-50553,2023-08-23,2024-02-07,29.48,16,1,Basic,North America,6.0,False
C-50554,2024-07-14,2024-11-30,20.02,9,1,Basic,North America,8.0,False
C-50555,2024-07-30,2025-03-04,,19,3,Basic,North America,6.0,False
C-50556,2025-01-07,2025-06-30,29.76,12,2,Basic,North America,5.0,True
C-50557,2022-08-27,2022-10-24,29.12,4,2,Basic,Latin America,8.0,False
C-50558,2022-07-04,2024-07-03,32.15,46,1,Basic,North America,7.0,False
C-50559,2024-06-16,2025-06-30,38.21,35,2,Basic,North America,9.0,False
C-50560,2023-03-11,2024-06-30,95.02,34,1,Pro,North America,8.0,False
C-50561,2023-12-17,2025-06-30,58.16,52,1,Pro,Latin America,10.0,False
C-50562,2023-06-25,2025-06-30,26.39,98,1,Basic,Latin America,9.0,False
C-50563,2024-03-28,2024-07-13,30.05,2,2,Basic,Latin America,8.0,False
C-50564,2024-06-30,2025-06-30,30.08,44,1,Basic,Latin America,7.0,True
C-50565,2024-04-21,2025-06-30,92.54,30,1,Pro,North America,7.0,False
C-50566,2022-08-24,2023-09-18,58.49,28,1,Pro,Latin America,4.0,True
C-50567,2022-10-12,2025-06-30,68.48,76,1,Pro,Latin America,6.0,False
C-50568,2023-04-17,2025-06-30,75.03,76,1,Pro,North America,8.0,False
C-50569,2024-10-06,2025-06-30,34.67,36,0,Basic,Europe,5.0,False
C-50570,2023-08-29,2023-10-22,23.79,7,1,Basic,Europe,5.0,False
C-50571,2022-11-02,2023-08-26,20.24,17,2,Basic,North America,6.0,False
C-50572,2023-07-15,2023-11-23,28.14,12,2,Basic,Asia Pacific,8.0,False
C-50573,2024-11-06,2025-03-13,173.41,12,4,Enterprise,Europe,8.0,True
C-50574,2023-01-25,2023-11-13,79.77,16,2,Pro,Europe,6.0,True
C-50575,2024-03-31,2025-05-22,213.73,26,2,Enterprise,Latin America,9.0,False
C-50576,2023-12-14,2024-01-13,29.64,0,2,Basic,Europe,7.0,False
C-50577,2022-10-14,2023-02-15,20.06,11,3,Basic,Asia Pacific,9.0,False
C-50578,2024-12-15,2025-06-30,78.34,14,0,Pro,North America,7.0,False
C-50579,2022-08-03,2022-10-30,69.2,11,0,Pro,North America,6.0,False
C-50580,2023-02-24,2023-03-26,28.58,5,1,Basic,Latin America,7.0,True
C-50581,2024-10-30,2025-02-18,81.22,5,2,Pro,Latin America,7.0,False
C-50582,2022-12-11,2023-01-10,26.1,4,0,Basic,Latin America,6.0,True
C-50583,2023-07-08,2024-11-04,99.25,36,1,Pro,North America,7.0,True
C-50584,2022-11-03,2023-04-17,93.46,9,2,Pro,Latin America,6.0,False
C-50585,2022-11-30,2023-09-06,60.74,21,2,Pro,Europe,9.0,False
C-50586,2023-12-06,2024-09-24,71.96,19,1,Pro,North America,4.0,True
C-50587,2025-01-08,2025-06-30,117.42,42,1,Enterprise,North America,5.0,False
C-50588,2024-07-11,2025-06-30,73.08,34,1,Pro,North America,8.0,False
C-50589,2023-03-31,2023-04-30,29.74,2,3,Basic,Asia Pacific,5.0,False
C-50590,2024-11-30,2025-06-30,39.08,38,0,Basic,Europe,7.0,False
C-50591,2022-08-23,2022-09-22,65.19,3,2,Pro,North America,6.0,False
C-50592,2023-06-08,2023-07-14,31.04,3,1,Basic,Latin America,5.0,True
C-50593,2024-12-14,2025-06-30,30.81,24,1,Basic,Latin America,8.0,False
C-50594,2022-12-17,2023-09-12,26.19,19,0,Basic,Asia Pacific,9.0,False
C-50595,2023-11-11,2024-03-07,24.29,6,2,Basic,Asia Pacific,8.0,False
C-50596,2024-07-15,2024-10-31,71.47,9,2,Pro,North America,8.0,False
C-50597,2023-10-10,2025-02-21,31.94,27,3,Basic,Asia Pacific,5.0,False
C-50598,2022-11-07,2024-09-10,195.87,41,2,Enterprise,North America,8.0,False
C-50599,2025-01-11,2025-04-10,61.42,5,1,Pro,Europe,8.0,False
C-50600,2023-08-09,2024-02-14,178.09,14,1,Enterprise,North America,4.0,False
C-50601,2024-02-12,2024-05-06,33.32,10,2,Basic,North America,6.0,False
C-50602,2024-07-19,2025-06-30,22.77,32,1,Basic,North America,7.0,True
C-50603,2023-08-06,2024-04-22,43.6,20,0,Pro,Europe,6.0,False
C-50604,2024-09-10,2025-02-04,83.69,3,2,Pro,Latin America,8.0,False
C-50605,2023-08-12,2024-01-19,24.33,8,1,Basic,Latin America,7.0,False
C-50606,2024-07-13,2025-04-12,199.79,23,1,Enterprise,Latin America,6.0,False
C-50607,2024-03-26,2025-06-30,33.96,47,1,Basic,Europe,5.0,False
C-50608,2023-05-14,2025-01-31,26.57,37,3,Basic,Asia Pacific,9.0,False
C-50609,2023-12-24,2024-01-23,27.35,2,2,Basic,North America,6.0,False
C-50610,2023-06-29,2023-09-17,176.6,4,3,Enterprise,Asia Pacific,8.0,True
C-50611,2024-01-04,2025-03-17,79.3,39,1,Pro,Asia Pacific,7.0,False
C-50612,2024-05-30,2024-06-29,24.71,1,3,Basic,Asia Pacific,4.0,False
C-50613,2023-10-09,2024-12-05,30.08,33,1,Basic,Europe,6.0,False
C-50614,2025-01-27,2025-06-30,35.67,203,1,Basic,North America,5.0,False
C-50615,2023-12-26,2025-06-30,25.73,48,1,Basic,North America,7.0,True
C-50616,2023-12-11,2025-06-30,266.55,40,0,Enterprise,Asia Pacific,7.0,False
C-50617,2022-07-03,2024-12-23,18.09,62,1,Basic,Asia Pacific,7.0,False
C-50618,2023-10-20,2023-11-19,39.39,3,1,Basic,Latin America,9.0,False
C-50619,2023-05-23,2024-01-21,93.27,27,0,Pro,Europe,9.0,False
C-50620,2022-10-27,2023-02-28,35.15,7,2,Basic,North America,6.0,False
C-50621,2023-11-07,2023-12-07,100.36,2,1,Pro,North America,6.0,False
C-50622,2022-06-15,2022-11-22,90.51,9,0,Pro,Latin America,7.0,False
C-50623,2023-05-25,2024-08-27,28.82,26,2,Basic,North America,7.0,False
C-50624,2023-10-30,2025-06-30,84.22,42,1,Pro,Asia Pacific,10.0,False
C-50625,2022-06-14,2024-10-23,176.61,57,1,Enterprise,Asia Pacific,6.0,False
C-50626,2023-06-21,2023-07-25,28.16,3,3,Basic,Asia Pacific,7.0,True
C-50627,2024-12-03,2025-06-30,77.04,8,5,Pro,Latin America,9.0,False
C-50628,2023-06-03,2024-02-10,162.63,13,1,Enterprise,Latin America,7.0,False
C-50629,2023-11-29,2024-12-16,66.06,25,3,Pro,Latin America,8.0,False
C-50630,2024-07-26,2025-04-04,20.34,7,4,Basic,Latin America,9.0,False
C-50631,2024-08-27,2024-09-26,202.65,2,2,Enterprise,Europe,4.0,False
C-50632,2023-04-20,2024-03-04,97.39,19,1,Pro,North America,4.0,False
C-50633,2024-01-07,2024-02-07,15.24,1,0,Basic,Asia Pacific,6.0,True
C-50634,2024-02-01,2024-04-11,155.82,3,0,Enterprise,Europe,6.0,False
C-50635,2022-09-10,2022-10-10,144.82,6,1,Enterprise,Asia Pacific,9.0,True
C-50636,2024-06-06,2024-10-01,105.94,6,0,Pro,Europe,6.0,False
C-50637,2024-06-19,2025-01-23,231.16,11,3,Enterprise,Europe,8.0,False
C-50638,2023-10-30,2023-11-29,170.73,1,0,Enterprise,North America,8.0,False
C-50639,2024-10-22,2025-01-17,34.47,5,0,Basic,Latin America,8.0,True
C-50640,2022-08-07,2022-11-09,76.42,4,1,Pro,Europe,5.0,False
C-50641,2024-01-01,2024-10-08,19.79,19,1,Basic,Latin America,10.0,False
C-50642,2022-06-22,2022-11-10,28.81,7,5,Basic,Asia Pacific,7.0,False
C-50643,2023-01-05,2023-08-31,27.02,21,2,Basic,Latin America,6.0,False
C-50644,2023-04-28,2024-12-17,80.75,37,1,Pro,Europe,4.0,False
C-50645,2022-10-24,2022-12-13,37.42,5,1,Basic,North America,6.0,True
C-50646,2022-06-12,2024-08-01,170.14,51,2,Enterprise,Latin America,6.0,False
C-50647,2023-01-11,2023-02-10,228.37,2,0,Enterprise,Europe,6.0,False
C-50648,2023-12-09,2024-08-16,25.39,19,2,Basic,North America,8.0,False
C-50649,2024-07-29,2024-08-28,181.79,1,1,Enterprise,Europe,9.0,False
C-50650,2022-09-29,2023-07-08,33.08,23,3,Basic,Asia Pacific,8.0,False
C-50651,2023-05-08,2023-06-19,189.98,3,2,Enterprise,Latin America,8.0,False
C-50652,2022-06-19,2023-09-19,23.85,37,3,Basic,Latin America,6.0,True
